,Student ID,Username,Grade,Grade percent,Упражнение 1: Упражнение,Упражнение 2: Упражнение,Упражнение 3: Упражнение,Упражнение 4: Упражнение,Упражнение 5: Упражнение (программирование),Упражнение 6: Упражнение (без программирования),Упражнение 7: Упражнение,Упражнение (Avg),Cohort Name,Enrollment Track,Verification Status,Certificate Eligible,Certificate Delivered,Certificate Type,Enrollment Status
2340,3052272,User_2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2341,3053416,User_2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2342,979513,User_2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2343,3003234,User_2343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2344,3052762,User_2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2345,2702273,User_2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2346,2031744,User_2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2347,2165028,User_2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2348,2703235,User_2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2349,1399912,User_2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2350,2356248,User_2350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2351,3053201,User_2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2352,700915,User_2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2353,3027877,User_2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2354,3053615,User_2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2355,3052757,User_2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2356,3053411,User_2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2357,3052514,User_2357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2358,3052749,User_2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2359,3052376,User_2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2360,3052267,User_2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2361,3003018,User_2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2362,2142207,User_2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2363,2957036,User_2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2364,3053676,User_2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2365,1594117,User_2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2366,3053406,User_2366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2367,3052742,User_2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2368,3052752,User_2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2369,3053613,User_2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2370,3052261,User_2370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2371,3052508,User_2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2372,36237,User_2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2373,3052371,User_2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2374,3053402,User_2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2375,3052685,User_2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2376,3052747,User_2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2377,3053673,User_2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2378,2646809,User_2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2379,3052962,User_2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2380,3053397,User_2380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2381,3052366,User_2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2382,3052738,User_2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2383,3052741,User_2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2384,405501,User_2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2385,3053609,User_2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2386,1898270,User_2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2387,3053392,User_2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2388,3052361,User_2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2389,3052734,User_2389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2390,3052736,User_2390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2391,2976500,User_2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2392,349340,User_2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2393,2940414,User_2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2394,2466486,User_2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2395,3053195,User_2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2396,997099,User_2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2397,377920,User_2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2398,3052731,User_2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2399,3053671,User_2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2400,2905482,User_2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2401,1150291,User_2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2402,3052729,User_2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2403,2086002,User_2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2404,3053388,User_2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2405,1673504,User_2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2406,354390,User_2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2407,3053669,User_2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2408,3052257,User_2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2409,1899239,User_2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2410,3053607,User_2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2411,1582752,User_2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2412,377716,User_2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2413,3053451,User_2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2414,3052251,User_2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2415,1939166,User_2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2416,3052726,User_2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2417,2022358,User_2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2418,3053191,User_2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2419,664204,User_2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2420,3053604,User_2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2421,1916810,User_2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2422,1516820,User_2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2423,2666135,User_2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2424,1060261,User_2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2425,758140,User_2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2426,3052283,User_2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2427,2703674,User_2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2428,3053601,User_2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2429,2975132,User_2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2430,403356,User_2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2431,956821,User_2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2432,3052722,User_2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2433,3052721,User_2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2434,3029659,User_2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2435,3052987,User_2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2436,1294561,User_2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2437,3052502,User_2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2438,3053446,User_2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2439,3052680,User_2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2440,3052388,User_2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2441,3052980,User_2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2442,2682158,User_2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2443,1797581,User_2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2444,1256655,User_2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2445,3052354,User_2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2446,3052719,User_2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2447,3053384,User_2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2448,2002880,User_2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2449,2767910,User_2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2450,3053667,User_2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2451,3052716,User_2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2452,3052957,User_2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2453,3052973,User_2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2454,3052675,User_2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2455,3052348,User_2455,0.2,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,honor,,N,N,,enrolled
2456,894856,User_2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2457,3053442,User_2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2458,3052245,User_2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2459,3052714,User_2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2460,2690617,User_2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2461,3052970,User_2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2462,3052713,User_2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2463,3053663,User_2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2464,2702659,User_2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2465,3053378,User_2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2466,2016485,User_2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2467,3052240,User_2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2468,993031,User_2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2469,3052964,User_2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2470,1305891,User_2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2471,3053661,User_2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2472,3000101,User_2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2473,1137055,User_2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2474,3051984,User_2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2475,246987,User_2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2476,3053457,User_2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2477,3053373,User_2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2478,367043,User_2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2479,3053658,User_2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2480,381199,User_2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2481,3052708,User_2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2482,1619674,User_2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2483,365866,User_2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2484,3053367,User_2484,0.6,60.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,Группа по умолчанию,honor,,N,N,,enrolled
2485,2407485,User_2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2486,3052952,User_2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2487,3053656,User_2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2488,227915,User_2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2489,837955,User_2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Группа по умолчанию,honor,,N,N,,enrolled
2490,3052959,User_2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2491,358720,User_2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2492,2876199,User_2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2493,2180106,User_2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2494,3052702,User_2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2495,3052278,User_2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2496,3053596,User_2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2497,3053655,User_2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Группа по умолчанию,honor,,N,N,,enrolled
2498,2257461,User_2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2499,3052707,User_2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2500,3053361,User_2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2501,368644,User_2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2502,3052231,User_2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2503,1484781,User_2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2504,2349336,User_2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2505,3052954,User_2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2506,1592658,User_2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2507,3052701,User_2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2508,3053356,User_2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2509,1124722,User_2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2510,2986702,User_2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2511,1929164,User_2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2512,3052225,User_2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2513,3052273,User_2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2514,543092,User_2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2515,364298,User_2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2516,3052344,User_2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2517,1407071,User_2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2518,3053349,User_2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2519,3052949,User_2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2520,3053652,User_2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2521,374080,User_2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2522,3052668,User_2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2523,3053593,User_2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2524,1548853,User_2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2525,823714,User_2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2526,2349426,User_2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2527,3053346,User_2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2528,2557386,User_2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2529,3052220,User_2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2530,3053650,User_2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2531,3052339,User_2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2532,3053590,User_2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2533,3046045,User_2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2534,3053341,User_2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2535,3052696,User_2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2536,3052695,User_2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2537,3052216,User_2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2538,2355396,User_2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2539,1524748,User_2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2540,3053335,User_2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2541,3053587,User_2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2542,760867,User_2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2543,3052689,User_2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2544,3052692,User_2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
2545,3053649,User_2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,honor,,N,N,,enrolled
